dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
LONG,1780.26,1771.43,1806.76,0.11,2012-10-01 13:15:00+00:00,NY,1771.43,sl,-98.1299999999992,2012,10,2012-10-02
LONG,1778.56,1770.9,1801.55,0.13,2012-10-02 12:30:00+00:00,NY,1770.9,sl,-100.57999999999811,2012,10,2012-10-02
LONG,1777.64,1771.47,1796.14,0.16,2012-10-03 07:15:00+00:00,London,1771.47,sl,-99.72000000000116,2012,10,2012-10-07
SHORT,1762.24,1768.64,1743.04,0.16,2012-10-10 06:45:00+00:00,London,1768.64,sl,-103.40000000000147,2012,10,2012-10-11
SHORT,1740.95,1747.01,1722.77,0.17,2012-10-18 15:45:00+00:00,NY,1722.77,tp,308.0600000000011,2012,10,2012-10-19
SHORT,1724.42,1731.04,1704.55,0.15,2012-10-22 08:15:00+00:00,London,1704.55,tp,297.0500000000018,2012,10,2012-10-23
SHORT,1708.73,1715.3,1689.01,0.15,2012-10-24 06:00:00+00:00,London,1715.3,sl,-99.54999999999905,2012,10,2012-10-25
SHORT,1704.22,1710.75,1684.62,0.15,2012-10-26 06:00:00+00:00,London,1710.75,sl,-98.94999999999958,2012,10,2012-10-26
LONG,1716.56,1706.75,1746.0,0.1,2012-11-08 06:45:00+00:00,London,1706.75,sl,-99.09999999999945,2012,11,2012-11-15
SHORT,1713.3,1720.68,1691.15,0.14,2012-11-16 14:00:00+00:00,NY,1720.68,sl,-104.32000000000154,2012,11,2012-11-18
LONG,1732.36,1725.95,1751.6,0.16,2012-11-19 15:45:00+00:00,NY,1725.95,sl,-103.55999999999767,2012,11,2012-11-20
LONG,1748.96,1743.95,1763.99,0.2,2012-11-26 12:00:00+00:00,NY,1743.95,sl,-101.19999999999982,2012,11,2012-11-27
SHORT,1723.69,1730.47,1703.35,0.15,2012-11-29 11:30:00+00:00,NY,1730.47,sl,-102.69999999999959,2012,11,2012-11-30
SHORT,1716.57,1722.46,1698.89,0.17,2012-12-03 08:00:00+00:00,London,1722.46,sl,-101.13000000000171,2012,12,2012-12-03
SHORT,1716.01,1721.9,1698.33,0.17,2012-12-03 11:00:00+00:00,NY,1698.33,tp,299.5600000000011,2012,12,2012-12-04
SHORT,1691.57,1698.07,1672.07,0.15,2012-12-06 08:00:00+00:00,London,1698.07,sl,-98.5,2012,12,2012-12-06
SHORT,1694.0,1701.27,1672.2,0.14,2012-12-13 08:45:00+00:00,London,1701.27,sl,-102.77999999999976,2012,12,2012-12-13
SHORT,1697.07,1703.75,1677.02,0.15,2012-12-14 06:30:00+00:00,London,1677.02,tp,299.7499999999993,2012,12,2012-12-18
SHORT,1669.75,1678.09,1644.74,0.12,2012-12-19 12:30:00+00:00,NY,1644.74,tp,299.1199999999999,2012,12,2012-12-20
SHORT,1647.42,1656.86,1619.11,0.11,2012-12-21 08:30:00+00:00,London,1656.86,sl,-104.83999999999808,2012,12,2012-12-21
SHORT,1654.04,1663.74,1624.93,0.1,2013-01-07 06:15:00+00:00,London,1663.74,sl,-98.00000000000047,2013,1,2013-01-09
LONG,1679.98,1672.56,1702.23,0.13,2013-01-15 08:00:00+00:00,London,1672.56,sl,-97.46000000000095,2013,1,2013-01-17
SHORT,1668.97,1674.72,1651.73,0.17,2013-01-25 06:00:00+00:00,London,1674.72,sl,-98.75,2013,1,2013-01-30
SHORT,1668.28,1673.89,1651.45,0.18,2013-02-01 11:00:00+00:00,NY,1673.89,sl,-101.98000000000229,2013,2,2013-02-04
LONG,1675.11,1668.8,1694.05,0.16,2013-02-06 11:00:00+00:00,NY,1668.8,sl,-101.95999999999914,2013,2,2013-02-07
SHORT,1646.97,1652.84,1629.35,0.17,2013-02-13 06:45:00+00:00,London,1652.84,sl,-100.78999999999814,2013,2,2013-02-13
SHORT,1645.16,1651.45,1626.28,0.16,2013-02-13 13:00:00+00:00,NY,1626.28,tp,301.08000000000175,2013,2,2013-02-15
SHORT,1612.29,1617.6,1596.36,0.19,2013-02-19 08:00:00+00:00,London,1596.36,tp,301.6700000000012,2013,2,2013-02-20
SHORT,1574.78,1584.22,1546.47,0.11,2013-03-01 14:30:00+00:00,NY,1584.22,sl,-104.8400000000006,2013,3,2013-03-03
SHORT,1576.05,1583.72,1553.03,0.13,2013-03-04 06:45:00+00:00,London,1583.72,sl,-100.71000000000096,2013,3,2013-03-05
LONG,1605.77,1598.19,1628.51,0.13,2013-03-18 08:15:00+00:00,London,1598.19,sl,-99.53999999999907,2013,3,2013-03-25
SHORT,1597.57,1601.37,1586.18,0.26,2013-04-01 07:15:00+00:00,London,1601.37,sl,-99.79999999999882,2013,4,2013-04-01
SHORT,1557.8,1565.23,1535.5,0.13,2013-04-11 06:00:00+00:00,London,1565.23,sl,-97.59000000000083,2013,4,2013-04-11
SHORT,1379.72,1412.95,1280.04,0.03,2013-04-16 12:00:00+00:00,NY,1412.95,sl,-100.69000000000005,2013,4,2013-04-19
