dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
SHORT,1320.58,1324.81,1312.12,0.24,2016-09-29 08:00:00+00:00,London,1324.81,sl,-102.52000000000044,2016,9,2016-09-30
SHORT,1315.44,1320.66,1305.0,0.19,2016-09-30 14:45:00+00:00,NY,1305.0,tp,197.36000000000104,2016,10,2016-10-04
SHORT,1255.92,1261.37,1245.02,0.18,2016-10-11 12:45:00+00:00,NY,1261.37,sl,-99.09999999999673,2016,10,2016-10-12
SHORT,1252.92,1257.29,1244.19,0.23,2016-10-14 08:00:00+00:00,London,1257.29,sl,-101.5099999999975,2016,10,2016-10-14
SHORT,1252.81,1257.18,1244.08,0.23,2016-10-14 11:45:00+00:00,NY,1257.18,sl,-101.51000000000272,2016,10,2016-10-14
LONG,1273.95,1268.92,1284.01,0.2,2016-10-31 06:30:00+00:00,London,1284.01,tp,200.19999999999894,2016,11,2016-11-01
LONG,1302.53,1295.99,1315.61,0.15,2016-11-04 08:15:00+00:00,London,1295.99,sl,-99.09999999999945,2016,11,2016-11-04
LONG,1303.82,1296.61,1318.24,0.14,2016-11-04 12:30:00+00:00,NY,1296.61,sl,-101.94000000000052,2016,11,2016-11-06
LONG,1304.32,1284.8,1343.37,0.05,2016-11-09 07:15:00+00:00,London,1284.8,sl,-98.59999999999991,2016,11,2016-11-09
SHORT,1264.7,1281.08,1231.94,0.06,2016-11-10 13:00:00+00:00,NY,1231.94,tp,195.55999999999995,2016,11,2016-11-11
SHORT,1225.9,1232.22,1213.26,0.16,2016-11-17 12:00:00+00:00,NY,1213.26,tp,201.24000000000163,2016,11,2016-11-17
SHORT,1208.45,1216.63,1192.08,0.12,2016-11-18 12:00:00+00:00,NY,1216.63,sl,-99.16000000000076,2016,11,2016-11-21
SHORT,1213.05,1218.96,1201.24,0.17,2016-11-21 12:30:00+00:00,NY,1218.96,sl,-101.47000000000139,2016,11,2016-11-21
SHORT,1211.64,1216.77,1201.39,0.2,2016-11-23 06:15:00+00:00,London,1201.39,tp,204.00000000000003,2016,11,2016-11-23
SHORT,1187.2,1194.0,1173.6,0.15,2016-11-29 12:45:00+00:00,NY,1194.0,sl,-102.99999999999932,2016,11,2016-11-29
SHORT,1183.08,1189.02,1171.2,0.17,2016-11-30 07:30:00+00:00,London,1171.2,tp,200.95999999999802,2016,11,2016-11-30
SHORT,1173.77,1181.14,1159.03,0.14,2016-11-30 14:45:00+00:00,NY,1181.14,sl,-104.18000000000167,2016,12,2016-12-04
SHORT,1165.69,1174.0,1149.06,0.12,2016-12-05 06:45:00+00:00,London,1174.0,sl,-100.71999999999935,2016,12,2016-12-05
SHORT,1170.77,1179.42,1153.47,0.12,2016-12-05 13:30:00+00:00,NY,1179.42,sl,-104.80000000000109,2016,12,2016-12-07
SHORT,1162.01,1167.34,1151.35,0.19,2016-12-09 11:15:00+00:00,NY,1151.35,tp,201.54000000000156,2016,12,2016-12-12
SHORT,1158.01,1163.03,1147.96,0.2,2016-12-13 06:00:00+00:00,London,1163.03,sl,-101.39999999999965,2016,12,2016-12-13
SHORT,1158.07,1162.86,1148.49,0.21,2016-12-13 11:30:00+00:00,NY,1162.86,sl,-101.58999999999922,2016,12,2016-12-14
SHORT,1133.19,1137.94,1123.7,0.21,2016-12-20 06:15:00+00:00,London,1137.94,sl,-100.75,2016,12,2016-12-26
LONG,1151.28,1146.23,1161.39,0.2,2016-12-30 15:15:00+00:00,NY,1146.23,sl,-101.99999999999909,2017,1,2017-01-03
LONG,1162.01,1154.94,1176.15,0.14,2017-01-03 12:30:00+00:00,NY,1176.15,tp,196.96000000000143,2017,1,2017-01-05
LONG,1172.82,1166.37,1185.71,0.16,2017-01-05 07:00:00+00:00,London,1185.71,tp,205.24000000000163,2017,1,2017-01-09
LONG,1184.51,1179.54,1194.46,0.2,2017-01-10 07:00:00+00:00,London,1179.54,sl,-100.40000000000056,2017,1,2017-01-11
LONG,1186.17,1181.42,1195.67,0.21,2017-01-11 11:15:00+00:00,NY,1181.42,sl,-100.75,2017,1,2017-01-11
LONG,1196.94,1190.92,1208.97,0.17,2017-01-13 06:00:00+00:00,London,1190.92,sl,-103.33999999999969,2017,1,2017-01-13
LONG,1194.85,1189.06,1206.42,0.17,2017-01-13 11:30:00+00:00,NY,1206.42,tp,195.6900000000028,2017,1,2017-01-16
LONG,1212.86,1207.96,1222.66,0.2,2017-01-18 06:00:00+00:00,London,1207.96,sl,-98.99999999999727,2017,1,2017-01-18
