dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
LONG,1286.685,1282.79,1294.47,0.26,2019-01-02 08:15:00+00:00,London,1282.79,sl,-102.26999999999953,2019,1,2019-01-02
LONG,1285.698,1281.55,1293.99,0.24,2019-01-02 12:00:00+00:00,NY,1281.55,sl,-100.55200000000332,2019,1,2019-01-02
LONG,1292.838,1288.75,1301.02,0.24,2019-01-11 07:00:00+00:00,London,1288.75,sl,-99.11199999999917,2019,1,2019-01-11
SHORT,1279.168,1282.54,1272.42,0.3,2019-01-24 07:00:00+00:00,London,1282.54,sl,-102.16000000000211,2019,1,2019-01-24
SHORT,1314.335,1319.68,1303.64,0.19,2019-02-28 14:30:00+00:00,NY,1303.64,tp,202.2049999999988,2019,3,2019-03-01
SHORT,1285.368,1289.72,1276.67,0.23,2019-03-07 12:45:00+00:00,NY,1289.72,sl,-101.09600000000205,2019,3,2019-03-08
LONG,1317.198,1311.83,1327.93,0.19,2019-03-21 07:15:00+00:00,London,1311.83,sl,-102.99200000000315,2019,3,2019-03-21
SHORT,1290.525,1295.16,1281.25,0.22,2019-04-01 06:00:00+00:00,London,1295.16,sl,-102.9699999999998,2019,4,2019-04-01
SHORT,1285.065,1289.04,1277.12,0.25,2019-04-05 08:30:00+00:00,London,1289.04,sl,-100.37499999999773,2019,4,2019-04-05
SHORT,1292.128,1295.75,1284.88,0.28,2019-04-12 08:30:00+00:00,London,1284.88,tp,201.943999999995,2019,4,2019-04-15
SHORT,1274.948,1278.3,1268.24,0.3,2019-04-22 14:00:00+00:00,NY,1268.24,tp,200.24000000000248,2019,4,2019-04-23
SHORT,1270.925,1274.53,1263.72,0.28,2019-04-23 14:00:00+00:00,NY,1274.53,sl,-101.94000000000052,2019,4,2019-04-24
SHORT,1271.098,1275.51,1262.28,0.23,2019-05-02 06:00:00+00:00,London,1275.51,sl,-102.47600000000081,2019,5,2019-05-03
LONG,1284.535,1280.8,1292.0,0.27,2019-05-07 14:30:00+00:00,NY,1280.8,sl,-101.84500000000345,2019,5,2019-05-08
LONG,1285.465,1281.87,1292.66,0.28,2019-05-10 07:15:00+00:00,London,1292.66,tp,200.46000000000458,2019,5,2019-05-13
LONG,1334.328,1329.2,1344.58,0.2,2019-06-07 07:00:00+00:00,London,1344.58,tp,204.03999999999905,2019,6,2019-06-07
LONG,1341.038,1335.08,1352.96,0.17,2019-06-07 15:30:00+00:00,NY,1335.08,sl,-102.28600000000144,2019,6,2019-06-09
LONG,1335.758,1330.81,1345.66,0.2,2019-06-12 07:15:00+00:00,London,1330.81,sl,-99.96000000000186,2019,6,2019-06-12
LONG,1336.928,1332.3,1346.17,0.22,2019-06-13 07:00:00+00:00,London,1346.17,tp,202.32399999999916,2019,6,2019-06-13
LONG,1340.545,1334.31,1353.02,0.16,2019-06-17 13:00:00+00:00,NY,1353.02,tp,198.59999999999854,2019,6,2019-06-18
LONG,1414.138,1405.66,1431.09,0.12,2019-06-28 08:15:00+00:00,London,1405.66,sl,-102.73599999999806,2019,6,2019-06-28
LONG,1425.145,1414.23,1446.97,0.09,2019-07-03 06:30:00+00:00,London,1414.23,sl,-99.23499999999967,2019,7,2019-07-03
LONG,1418.478,1407.89,1439.66,0.09,2019-07-03 13:00:00+00:00,NY,1407.89,sl,-96.29199999999969,2019,7,2019-07-05
LONG,1407.728,1400.14,1422.9,0.13,2019-07-12 06:45:00+00:00,London,1400.14,sl,-99.64399999999955,2019,7,2019-07-17
LONG,1422.188,1415.41,1435.75,0.15,2019-07-18 07:30:00+00:00,London,1415.41,sl,-102.6700000000003,2019,7,2019-07-18
